qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
38	ROW-CUR-0038	CLM-CUR-028	CIT-CUR-010	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	f9af0b438b7f62703a9f49acf94986c513331bc333080f143348dde7a2396e3f	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	c0d1bdc81bd2edb53d2597a97e552a8a142b272744a6b1d4871adb56693d905d	0a5a470f871fc9e94353bdb0d30c445092ead56469df2ca8625ae0332576bc7e	CURRENT_NEW_OR_CHANGED	PENDING				
39	ROW-CUR-0039	CLM-CUR-029	CIT-CUR-010	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	914e5b74a560ec0b9a73e8b32b6755905e2d397bca45afd8c1d7d513ffe2e114	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	6174e97f810f92ef9258d1e0af83f6a6dccffdacc9f4368deba5e856ba1b62b9	49d809614c667185e347fe7ac6249d26b8b2f5be7064e69a695a2e8a288d5162	CURRENT_NEW_OR_CHANGED	PENDING				
40	ROW-CUR-0040	CLM-CUR-030	CIT-CUR-010	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	742ed60c4f0afb0d87f259e9d57f87c3883e62aedfc704826440374864a458d3	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	a021242fc07b77a5f75c5990a795f52b1249c13617d528d43dccb2e3b4b2ac76	4c7356087370c112ea867baafdd02a09b02112085eccdade1455bc7a4b9f05a3	CURRENT_NEW_OR_CHANGED	PENDING				
41	ROW-CUR-0041	CLM-CUR-031	CIT-CUR-010	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	bb810da356c9251493620efc0a598de9930ea63f1ca09ae77f6dd20fcd141f4d	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	275d70a7365f1a6ba673009357d1d522d630183079cfd643de7de0da1889ef2b	caeaa93c5f34f8bf90b504e627c82a962910a9d305a2e992f5549deac480a0ad	CURRENT_NEW_OR_CHANGED	PENDING				
42	ROW-CUR-0042	CLM-CUR-032	CIT-CUR-010	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	67073cb655dadeca24b2417722cc387eac747778525d87b574607623df7aa125	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	29c375b91c169878c1bc667957e38aadc90dec8f0d82813893db3f1a879c9eec	1aecdff6b4f035c574d43ac396430dc66135d009925edd0df41f6b6fa2d8a767	CURRENT_NEW_OR_CHANGED	PENDING				
43	ROW-CUR-0043	CLM-CUR-033	CIT-CUR-011	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	cbbe50ccdb4c2190547c16394f58c21027099f2641c2d1c06385edb4fdd359a0	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	c3503d23e78b09a825439738021fbf217a37e4af027f7f956a2e0c5dbc0e24f3	bd45dfb95770980ed9cbaf70488eb99c54e4099188be190e74d0c4ffb913067d	CURRENT_NEW_OR_CHANGED	PENDING				
44	ROW-CUR-0044	CLM-CUR-034	CIT-CUR-011	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	9e9baa70c21f35661b875116b638d99b6a00d7bd957059dae5afb85b54e73840	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	75096176fd97152902d72920fb361d6d907b90b6228a91f27c96d62129f7e290	4ee1e23085d9f985ee655ed41b596f8e461765dc3638020d8d1f1cc9db62f5ab	CURRENT_NEW_OR_CHANGED	PENDING				
45	ROW-CUR-0045	CLM-CUR-035	CIT-CUR-011	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	1d5d7457492d18187c95eb6c3fdede81789b6e712658480e89788cd73271aa51	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	4826d2c6ad04ac0e404bab057103714d5ab8d56b197cb6df4226c4cea56460aa	684c69f57c97322dd7c79f00bdab8f53111cfa5bfa176c1df5c269318ccd3751	CURRENT_NEW_OR_CHANGED	PENDING				
46	ROW-CUR-0046	CLM-CUR-036	CIT-CUR-011	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	29c09123be95ad73fd10c3efa4a53f39545308f8f4e69225e81485657800c3be	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	8824fabdf26c03cebd3ae5ec5f34591124bef9e5d94108a539760b7fe4b36076	fbd397339cc86dafe0c5181f10b79a46ab64edc22cae477d0ac0939fb1c4ed78	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
47	ROW-CUR-0047	CLM-CUR-037	CIT-CUR-011	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	975b399a43b5bafac216e5bab8db083e526049f448706d8a23a189f458ec6a7f	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	b88b5368222c3f18f08b1c4c0280bdb6df074430751c036e5dd9b9a4a0d1f04d	ae88cbd8252d30e1843bd83fba628070fa94964f1685638da883bb281c149292	CURRENT_NEW_OR_CHANGED	PENDING				
48	ROW-CUR-0051	CLM-CUR-041	CIT-CUR-012	appel_anthropic_2026	AUTHOR_INFERENCE	PDF	references/pdfs/appel_anthropic_2026.pdf	4c8a11b4c7a5ab372881d1e6ae1d6fe02ae3d08fc5bcb93508d4efa475a8df63	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	NOT_CREATED_FOR_REUSED_EXACT	64aaf6dfc45c614dd41a3632e5cb08837c80bca903baa86567369970d99f9bb7	NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PROMPT_READY	quality_control/prompts/ROW-CUR-0051.md	0d00e2f0ffa2a041702ce30cc9c3005f6df9f0cb879ab439bc5391a51c7c9528		
49	ROW-CUR-0052	CLM-CUR-042	CIT-CUR-012	appel_anthropic_2026	AUTHOR_INFERENCE	PDF	references/pdfs/appel_anthropic_2026.pdf	8461c29263953117186f62228376b1f6b7ee9c8ce93418035324b64978adcf53	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	NOT_CREATED_FOR_REUSED_EXACT	16f6bd44515f9bd657e22223037d1666b64ae36f3574bf41903c1c488d893cb6	DETERMINISTIC_REUSED_SUPPORTED_SAMPLE	PROMPT_READY	quality_control/prompts/ROW-CUR-0052.md	3279584d20206b2992e02e0140cc494f1342adc323b0b3cffc474811abe10f48		
50	ROW-CUR-0054	CLM-CUR-044	CIT-CUR-013	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	2404810c0ec55ef981c7d5a259c5664792c72683e78c2d59695d56824eabcf45	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	a8f84b86517658910f2da076b17b9b2aead846a8637b14450d5cb5092a962a96	8ab9410d446412706d6bd88024e2fdb55e2ea5754249c6090ec4bc70dbb4a979	CURRENT_NEW_OR_CHANGED	PENDING				
51	ROW-CUR-0055	CLM-CUR-045	CIT-CUR-013	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	3ebe5be618eb309864a1e775196f079ba808ef0f6d344dbe71e125a4a27d7717	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	d61c8b7b9ae6168b671a262d6cdbea9821752a25e3fe1b3d02933ff7da87c25d	bb8b68c3fb15931ade3c20b3d476507195f00beb859e29af6657e9fb9b301429	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
52	ROW-CUR-0056	CLM-CUR-046	CIT-CUR-013	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	1aa01e7ab8993679ada23a081145009722f0a040d656c4849d60e81980c8c6d4	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	13f3e12677e9356f31090b968dc8dbe6d3cb93fa92d04ee852ff5779c9e6bcb2	36fae19f87e2346b94d6f3ef69f1aad7f805077cad71df10ed8bf2eb821238ce	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
53	ROW-CUR-0057	CLM-CUR-047	CIT-CUR-013	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	f43681e65b0d249b9242c897f0f7c570dea05d14121d0cf4f1cc8707593700bc	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	052e033f635d2ed0ac751cb72ab9e31a3fbb438b9a52829da6e4c23c10d2d9ca	0754fcddfc33db37b63b4092e77c1fd1bc1a8fee02f8dbc3774544fd267a8bc7	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
54	ROW-CUR-0058	CLM-CUR-048	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	d8c7c473f91bdfaae39779a8bc0a933046dcdf1ef0bb69e33fa0b035eac2e3be	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	0302b871c6d1055141b5de0096ec4e7cfac06328bd9454e74cf87660a178eeeb	5748424e71c1480dbe85eb51aa3b136e96868b2016d43efd0c18ea5f950e6b95	CURRENT_NEW_OR_CHANGED	PENDING				
55	ROW-CUR-0059	CLM-CUR-049	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	71050a557c7a875ff62b521590167bda6f96aaca8d70048292ab3ea3ad93d98f	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	53a5bb1beced4e2d7936be87b97c4ee022ac951903f5a427bd9f41b3b14859f6	1b5ccf479da387d06aaed80e49ad61149bf692a5a716d295e886041aafdabd61	CURRENT_NEW_OR_CHANGED	PENDING				
56	ROW-CUR-0060	CLM-CUR-050	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	aa4d153ea695fc7dd079d48cd6ce5af121d848635375b9c88d79b5e193b3fd2d	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	f957e37c7d3c6827a66ccb20c9b0e6ace38b6d451bd555e833bfd9823e27866b	edf08c845688969def8cf41e2c6d20416b39dd0371410ab6437addac60be18fe	CURRENT_NEW_OR_CHANGED	PENDING				
57	ROW-CUR-0061	CLM-CUR-051	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	4931969af572ed402cb28565989aaf5ec945811b0b5ef29a5c0dad3a6649eca2	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	06fddcefe31d255b6f31e618a6cdf0b379d825e5a34efb15d914243f06ad4d77	e476d644d34b4ccf14d56dafa5f4d2fabe79a74c0a5475c5445a348d5ba7d1a9	CURRENT_NEW_OR_CHANGED	PENDING				
58	ROW-CUR-0062	CLM-CUR-052	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	94bd1305499ae9d267005232e60a79e13f6dbb5b0b208e504ce50f044e7e7bf3	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	8061e55c4c93911a429a3f2a84646e73e2acfc123ffdf16dc2a9a0ad09369088	d40f28d542f1dacfe254203b37bc87907a7d3d9bb6ccde60c741cc24c42eec0a	CURRENT_NEW_OR_CHANGED	PENDING				
59	ROW-CUR-0063	CLM-CUR-053	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	857ea4a2484bca6ba0d0265b9349ccf6b39571fdc0f87f9d6c58ae359d105017	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	2214b0849e786a453fce4d4b30972111e093b4bedfde120283a62e23888f4711	aa328e5787e6cd11919c80e68ea334fe78de1fa5030449ff50b38de396ffe38d	CURRENT_NEW_OR_CHANGED	PENDING				
60	ROW-CUR-0064	CLM-CUR-054	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	a417944686a6a1a7b578e6b669bb7acff903eef14e8e6c0c57485052abb6421c	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	4b705cc5c8202f61a30ec2fadacdb9c2afb99b60b0a95792a98183b25ce24e41	ef0817944fb9cbb1efbe0ea17217cbf3b79ba926149620fd533dcf29bf672b25	CURRENT_NEW_OR_CHANGED	PENDING				
61	ROW-CUR-0065	CLM-CUR-055	CIT-CUR-013	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	b9b9542f8909b76863f3e313edda29a3a28d90813f44bb8f3a0b267a3c8999d3	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	24550dc0d2dd8971cfe334834f696b59797dd692f25a6d0c843fddd3a66dd266	75ebc933ab8274f84debecd3f8a6132a00bdb8d0eaafeb5c35afb61dc5c89e93	CURRENT_NEW_OR_CHANGED	PENDING				
62	ROW-CUR-0066	CLM-CUR-056	CIT-CUR-014	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	68944f49fc11c2b310fa9c158b0ad3ced75759fd01ade7308063b97a534b1de9	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	a59c5de6d084f6437e5685222fa06a6890b9f74ef1d9e89f0860955b52cab17c	0679c6293f012326d1393bbd3df07627fc4a6553f6b4990384dab089bda31e17	CURRENT_NEW_OR_CHANGED	PENDING				
63	ROW-CUR-0067	CLM-CUR-057	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	1fea6c3bac5efc7b31e7c1e1ace928669fdd6c63f987d00f7b521ee14ec84248	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	1eb2a7a763e44a1b1b03d9cf2aabcb0feb6ce46a52ed14e3763f96822551b3ae	4a5d94b138d6d911034a6fd32fddc406fba96799b1f1aca6b34ba3d2104b248f	CURRENT_NEW_OR_CHANGED	PENDING				
64	ROW-CUR-0068	CLM-CUR-058	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	388f69735dae104cacb8f1676498499231d1b48cb4352ecba7895a2f8c42bc3d	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	2ac4bfe13692510c46052c3ba2c0a8b22474c06725c92f5ac138fe54234ef975	d3cbf2b6f85f1533638c91504e105b238a7a028f06db8e809ef0b9979bf17d5a	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
65	ROW-CUR-0069	CLM-CUR-059	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	6be30e44fea020f42bbbba0f098441ccc907298ebef0568d9b9dd2f26920f6f7	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	2a598286feac8aa90a5eed48a9e559861b622bb2edcac9c4eb61fc23a3c93c07	c7d8452db511e5a0cf6d8e2fdeb3aeb2e33ff23891efb93736789a8aeada8f75	CURRENT_NEW_OR_CHANGED	PENDING				
66	ROW-CUR-0070	CLM-CUR-060	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	b8e49bc666849f800c1fcfb491abdae5c84204ccf2fce862c31f3dd356cd2525	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	3eee537f995cb585162dbdc5cdb4ca579dddaeff82308f64d98718247f850275	0aa7d5d52c183737fdbfb302a1c2903da06f79f5a01352f6742ea7f0095e0052	CURRENT_NEW_OR_CHANGED	PENDING				
67	ROW-CUR-0071	CLM-CUR-061	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	7a3495369158c171c409cc82e493afd06b5e665f8898669d96d044408aba5ab0	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	b1b25ec110fbef2cc6812635f3af0d946c9022b4ff0a5764c8d37078786c1a9b	dfd94843f1a7cdaeb8c591d082ab196beb88a7431f00c3b452b747987b4e9e1d	CURRENT_NEW_OR_CHANGED	PENDING				
68	ROW-CUR-0072	CLM-CUR-062	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	5dea0176939686b2076d8634bf702646e9eb2c6449257a6e9c4df8c0313a9021	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	d6e07646ba50d9c4b57e9da10498a3b5c5d894e0e64592565220c1c936ae9fdc	9493aa212ee49f021690284cc2b19567ea211ab87aaa48f1f152bc3bf1ab4a03	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
69	ROW-CUR-0073	CLM-CUR-063	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	7213125de322644b10442b1a59c14d9e2978d053c400c78cef429e8daf2787fc	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	44bb8493978b4bd4f809b76cd2050dfe26193f7aa438ce63077fd025c427bf3b	faf487eb98aa2246e5298da1a5bd8e3101532097637a703b5725481468d72e58	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
70	ROW-CUR-0074	CLM-CUR-064	CIT-CUR-015	eloundou_gpts_2023	DIRECT	PDF	references/pdfs/eloundou_gpts_2023.pdf	c0cd05a927e8f9897586fea6688bb4011b60c0bae8a0c44544331790bccdaaa7	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	dade599baac1e469e501e9027c522ea39abdfbfdec2bc47dd409a28ac8d789b8	6cbaf414330b9f1180cbf8ba95062f83c776d1c06f290080359ddca6f801ec24	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
71	ROW-CUR-0075	CLM-CUR-065	CIT-CUR-015	eloundou_gpts_2023	AUTHOR_INFERENCE	PDF	references/pdfs/eloundou_gpts_2023.pdf	6c4b5badca2145d0d4aad07e684f4483075924bf247f2974ee41656fd92ec50c	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	4df92cbe1981152ee91f21e6ae5d7e5a708b1a60530502fe69cefbf1476c6714	37fdb9d4d6ac5653f1806172c206bab91ad9598a2f93a8bb24cf8451c8a85e2a	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
72	ROW-CUR-0076	CLM-CUR-066	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	5a124515c4b7ee23cc84c47030b8c23e39008c42ee25f7fa61a64b1e4cfd5d30	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	0dd8288154f0837519ae741970ca59adda2a3e961831244ea91ae8134238f6e8	601396e7a8c1ab1096ec19cc5b25262ab6266683883f2f4607132a8df2173f1f	CURRENT_NEW_OR_CHANGED	PENDING				
73	ROW-CUR-0077	CLM-CUR-067	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	c1727cc80b7d8b7597c93a04873c46de66cdb7b1d71a46743130d952bca6da0d	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	7bf9b96cbf95d9ea1aa3b2d3485c2622e7ec65519254e6a4443321f0f9c07d5f	476e17d587fc2ccb7b5c36f6168ef83729960a55a999e17769dee485e9a7b202	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
74	ROW-CUR-0078	CLM-CUR-068	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	f8b3aa0963c9d2b68196cb27c902bf4f5dc18e4bccb075e9a1d2fbb960737b9e	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	726f41c4db2edb6048e8a76172f129c9ec829ca45fe94401345ab11c64026b84	19686aa3132d96384c1ce8b2eb5acea913ca3870f84a234d08c51a4474a1599f	CURRENT_NEW_OR_CHANGED	PENDING				
75	ROW-CUR-0079	CLM-CUR-069	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	28b4bcad7a0570c335d1dc66d3e577a6e6fc118f6c8289c8ebbb0414a09cfc01	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	f4960c1594e329f0993a7b27a518862928665226322d75248cb6a2477b4e4751	5bde3f5a8ef34fcf90aa568e01f24e967c5086db18df0fb7fb26870682bdcd51	CURRENT_NEW_OR_CHANGED	PENDING				
76	ROW-CUR-0080	CLM-CUR-070	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	dfe82066d2eb2ae861d25b916f7278f43c84aec94d7faf20bbcb734adffbf824	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	46272b4417f0920c587a8f128d61df7e3f34ab82054df13febadd9e2f841714c	14779068ea464e6fa21cbe4f7df041182d9adad28b3cd9abd6563bb97bf524a0	CURRENT_NEW_OR_CHANGED	PENDING				
77	ROW-CUR-0081	CLM-CUR-071	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	8cca591c35e7ea20fddbd848c63f4b0b0b1b300a3f5d9ba6806fc20e80c2056b	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	e69e6170ef4ce7607564bf54a3e65c4d3c3c03ac069a4492f4739af717388f15	8f716b8a7310422fc8eb654a4b6b7b77ba7272ad8b8a5f472bdf82bf5b00f1fe	CURRENT_NEW_OR_CHANGED	PENDING				
78	ROW-CUR-0082	CLM-CUR-072	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	a7a2ef78883e9d1421944154b72d19551e2ec137849be7a2960935afbd51b69b	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	f0a2324d7ad8379bfe600b86ec8be4cd0f8b7e487e2fcd008d2305632fc91e97	8cda2bacf0c45d4f8dc937dc451387b5482670d98129a10259f3633d60d2a39d	CURRENT_NEW_OR_CHANGED	PENDING				
79	ROW-CUR-0083	CLM-CUR-073	CIT-CUR-016	benitez_mirror_2024	DIRECT	PDF	references/pdfs/benitez_mirror_2024.pdf	ec1680db6a44936cfc51ebc9b05fb3880b7291de455b51b2af2c69ec75a3a6ce	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	c8010ff9061578642253f293d0ba170eb2974217fb9c824c18c702fb096dc97f	a16e7f03ba55f000d85560f30c9ee38a694c4b82186e4ea3ce6196b654b715ae	CURRENT_NEW_OR_CHANGED	PENDING				
